Label,Mean,NormIntensity,Area,X,Y,Experiment
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807645,260.875,0.2685194430069565,0.084,10.581,22.654,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807634,155.918,0.1604868788299325,0.052,15.29,20.138,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807635,199.808,0.20566299134962707,0.077,12.615,20.189,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807632,206.184,0.21222582783688096,0.08,14.153,19.573,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807633,324.6,0.33411178227142535,0.084,14.8,19.603,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807638,204.507,0.21049968655878737,0.075,10.008,20.75,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807639,156.918,0.16151618191764486,0.052,10.41,20.991,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807636,270.013,0.27792521462247183,0.083,14.055,20.384,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807637,168.971,0.17392237203384167,0.073,11.306,20.513,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807658,170.847,0.17585334462639005,0.062,15.271,25.434,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807659,349.125,0.35935544049757046,0.084,8.211,25.478,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807656,167.508,0.17241650161651853,0.062,12.235,25.248,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807657,160.282,0.16497875750470917,0.041,13.517,25.361,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807662,190.097,0.19566742906485257,0.076,9.251,25.871,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807663,175.914,0.18106882337182845,0.074,11.668,25.924,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807660,218.558,0.22496242424423343,0.081,11.818,25.482,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807661,202.228,0.20815390482189094,0.083,10.939,25.673,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807650,,,0.0,,,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807651,152.473,0.15694092969276352,0.058,14.965,23.862,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807648,189.235,0.19478016980324453,0.072,14.48,23.238,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807649,142.121,0.14628558412876538,0.035,15.808,23.235,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807654,150.4,0.15480718439193583,0.032,11.753,25.052,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807655,146.462,0.15075378883252463,0.027,14.837,25.162,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807652,180.143,0.18542174612976392,0.059,15.141,24.334,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807653,138.621,0.14268302332177218,0.031,9.205,24.964,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807674,216.645,0.22299336743743975,0.08,10.003,29.603,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807675,211.0,0.21718295150730357,0.084,12.917,30.703,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807672,165.855,0.17071506361253003,0.065,11.049,29.314,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807673,185.612,0.19105100471646272,0.071,11.487,29.437,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807678,506.125,0.5209560252684077,0.084,14.897,33.17,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807679,247.962,0.2552280522353271,0.082,11.005,33.365,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807676,325.062,0.33458732029794847,0.084,11.489,32.521,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807677,183.868,0.18925590013149238,0.08,13.307,32.946,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807666,213.247,0.21949579554539322,0.081,9.896,27.323,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807667,140.323,0.1444348971770586,0.033,10.617,27.352,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807664,282.938,0.2912289570311538,0.084,11.197,25.997,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807665,177.54,0.1827424701924487,0.066,13.212,26.711,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807670,166.016,0.1708807814096517,0.064,9.432,29.081,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807671,153.791,0.15829755116236838,0.045,10.628,29.25,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807668,154.5,0.15902732705155642,0.061,12.785,27.432,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807669,155.98,0.16055069562137067,0.052,10.714,28.932,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808010,211.149,0.2173363176673727,0.078,35.223,44.731,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808011,237.4,0.24435655302290935,0.084,35.539,44.919,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808008,384.675,0.39594716526574414,0.084,40.148,44.497,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808009,184.134,0.18952969475282386,0.071,38.798,44.539,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808014,185.507,0.19094292789225292,0.075,35.849,45.206,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808015,142.97,0.14715946245023315,0.035,42.801,45.199,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808012,250.582,0.2579248263251334,0.083,39.76,44.953,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808013,146.208,0.1504923458482457,0.056,32.681,45.145,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808002,151.45,0.15588795263403377,0.042,32.757,43.167,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808003,154.0,0.15851267550770023,0.06,41.208,43.352,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808000,150.22,0.1546219098361476,0.043,44.774,42.801,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808001,223.287,0.2298299985460251,0.084,35.507,43.036,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808006,155.837,0.1604035052798278,0.052,39.289,44.131,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808007,255.937,0.263436744359833,0.083,32.717,44.304,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808004,157.14,0.16174468720311697,0.053,41.04,43.417,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808005,199.792,0.2056465225002237,0.081,45.118,43.722,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808026,152.885,0.157365002564901,0.055,43.574,48.051,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808027,166.191,0.17106090945000138,0.072,42.225,48.95,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808024,200.701,0.2065821590069542,0.071,39.106,47.423,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808025,178.364,0.18359061593672368,0.07,41.352,47.68,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808030,188.806,0.19433859877861595,0.076,45.97,49.373,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808031,181.746,0.1870717189793668,0.075,38.507,49.47,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808028,187.2,0.19268553801974989,0.079,45.139,48.969,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808029,196.262,0.20201308260059914,0.084,46.217,49.365,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808018,144.96,0.1492077755947807,0.026,46.96,45.842,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808019,170.776,0.17578026410716246,0.061,39.153,46.085,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808016,201.038,0.20692903414751326,0.083,35.474,45.371,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808017,187.894,0.1933998743626223,0.07,38.615,45.462,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808022,141.5,0.145646386911296,0.021,46.267,46.983,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808023,218.525,0.22492845724233895,0.084,38.59,47.353,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808020,146.821,0.15112330864101337,0.041,42.918,46.386,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808021,182.972,0.18833364456490215,0.075,35.352,46.746,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808042,302.363,0.31122316950996604,0.084,45.016,52.059,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808043,169.238,0.17419719595826086,0.066,46.634,52.145,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808040,231.192,0.23796663945439114,0.082,45.243,51.702,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808041,142.8,0.14698448092532207,0.037,42.079,51.723,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808046,256.375,0.26388757911225097,0.084,47.872,22.719,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808047,186.923,0.1924004210644536,0.068,51.323,22.768,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808044,,,0.0,,,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808045,202.77,0.20871178709543103,0.078,50.409,22.173,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808034,142.658,0.14683831988686688,0.04,44.525,49.955,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808035,149.0,0.15336616006913856,0.043,36.424,50.041,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808032,142.895,0.14708226471865474,0.02,36.816,49.604,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808033,170.161,0.17514724270821935,0.065,38.65,49.726,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808038,144.974,0.14922218583800867,0.04,42.409,51.004,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808039,181.545,0.1868648290587366,0.081,42.942,51.508,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808036,138.429,0.1424853971289314,0.015,43.685,50.404,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808037,180.092,0.18536925167229062,0.068,46.501,50.666,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808058,195.338,0.2010620065475529,0.078,55.403,26.001,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808059,194.871,0.20058132200559128,0.074,54.049,26.392,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808056,273.75,0.28177172026125286,0.084,54.785,25.608,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808057,,,0.0,,,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808062,156.796,0.16139060694094393,0.052,50.545,27.321,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808063,160.538,0.16524225909516352,0.041,54.978,27.359,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808060,157.5,0.16211523631469343,0.055,53.048,27.02,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808061,171.724,0.17675604343431373,0.08,51.608,27.302,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808050,211.0,0.21718295150730357,0.083,49.172,23.337,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808051,169.283,0.1742435145972079,0.063,50.255,24.398,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808048,255.488,0.26297458727345013,0.084,50.469,23.044,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808049,159.292,0.16395974744787395,0.076,50.954,23.329,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808054,137.0,0.14101452301659048,0.014,54.25,25.13,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808055,178.271,0.18349489074956643,0.074,52.072,25.231,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808052,221.974,0.22847852359185877,0.08,48.203,24.574,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46808053,234.963,0.24184814139815436,0.084,52.481,25.023,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807946,210.855,0.2170337025595853,0.08,37.62,35.703,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807947,363.988,0.37465397229023895,0.084,33.202,35.929,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807944,275.762,0.2838426780737301,0.084,37.908,35.572,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807945,247.506,0.25475869002733026,0.083,44.304,35.638,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807950,138.125,0.14217248899026685,0.025,43.231,36.253,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807951,186.071,0.19152345483372268,0.074,42.814,36.681,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807948,140.25,0.14435975805165557,0.017,40.353,36.048,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807949,146.385,0.15067453249477078,0.027,44.186,36.138,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807938,151.745,0.15619159704490893,0.05,39.373,34.789,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807939,259.7,0.26731001187889447,0.084,42.485,34.858,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807936,218.303,0.2246999519568668,0.08,32.039,34.571,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807937,175.851,0.18100397727730258,0.071,32.371,34.658,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807942,146.857,0.151160363552171,0.022,43.737,35.18,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807943,208.722,0.21483819907349488,0.076,42.94,35.576,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807940,150.659,0.1550737738916533,0.046,44.448,34.855,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807941,212.088,0.2183028332667346,0.084,47.256,35.052,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807962,153.537,0.15803610817808944,0.043,42.479,38.758,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807963,249.811,0.2571312336445072,0.078,44.977,38.776,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807960,639.525,0.6582650571692338,0.084,44.432,38.622,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807961,157.967,0.1625959208566551,0.064,45.59,38.738,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807966,145.917,0.15019281864972142,0.025,32.701,39.362,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807967,268.462,0.27632876553343,0.084,42.582,39.369,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807964,156.031,0.16060319007884402,0.067,36.246,39.076,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807965,189.333,0.19488104150584032,0.079,47.092,39.281,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807954,158.578,0.16322482504324734,0.047,42.865,37.782,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807955,181.143,0.18645104921747627,0.081,43.617,37.904,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807952,296.228,0.30490839506685086,0.083,38.364,36.839,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807953,430.788,0.44341141854942323,0.084,41.414,37.551,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807958,252.8,0.26020782057367936,0.084,45.114,38.493,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807959,320.6,0.32999456992057596,0.084,47.288,38.525,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807956,246.675,0.2539033391614413,0.084,45.081,37.941,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807957,158.296,0.16293456157251246,0.057,38.942,38.303,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807978,372.675,0.38359552821319604,0.084,40.343,40.862,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807979,178.119,0.18333843668023417,0.071,42.797,40.99,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807976,206.135,0.21217539198558305,0.078,42.883,40.512,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807977,161.912,0.1666565215376803,0.06,45.93,40.728,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807982,157.292,0.16190114127244926,0.051,40.713,41.404,Exp97_C5
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C5_Airyscan Processing-1.tif:ID46807983,247.346,0.25459400153329625,0.082,41.643,41.417,Exp97_C5
